# (27, 6)
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.275032292530776212e-02 8.275032292530776212e-02 8.275032292530776212e-02
1.117640199066800122e+00 1.117640199066799012e+00 3.228315639266158832e-01 1.073835712069026449e-01 8.973201189797937183e-02 8.973201189797937183e-02
1.117640199066801010e+00 1.117640199066800122e+00 3.228315639266157722e-01 1.073835712069025478e-01 8.973201189797937183e-02 8.973201189797937183e-02
1.117640199066803453e+00 1.117640199066801232e+00 3.228315639266158832e-01 1.073835712069026449e-01 8.973201189797959387e-02 8.973201189797951061e-02
6.494586931046536504e-01 6.494586931046530953e-01 3.170343862904366761e-01 1.102483011525940693e-01 9.541623761122047798e-02 9.541623761122038083e-02
6.467444157480553013e-01 3.657426077270106157e-01 2.302424972010417570e-01 1.626484981017386200e-01 9.717122053118122660e-02 9.149957442227821258e-02
1.117640199066802120e+00 1.117640199066800344e+00 3.228315639266157722e-01 1.073835712069026449e-01 8.973201189797946897e-02 8.973201189797937183e-02
6.467444157480566336e-01 3.657426077270106157e-01 2.302424972010420900e-01 1.626484981017384812e-01 9.717122053118132374e-02 9.149957442227821258e-02
6.494586931046542055e-01 6.494586931046530953e-01 3.170343862904365650e-01 1.102483011525940693e-01 9.541623761122054737e-02 9.541623761122050573e-02
1.117640199066802786e+00 1.117640199066797901e+00 3.228315639266162718e-01 1.073835712069026449e-01 8.973201189797946897e-02 8.973201189797933019e-02
6.494586931046542055e-01 6.494586931046536504e-01 3.170343862904367316e-01 1.102483011525939582e-01 9.541623761122047798e-02 9.541623761122047798e-02
6.467444157480546352e-01 3.657426077270107823e-01 2.302424972010422843e-01 1.626484981017384535e-01 9.717122053118114333e-02 9.149957442227812932e-02
6.494586931046536504e-01 6.494586931046536504e-01 3.170343862904371757e-01 1.102483011525941387e-01 9.541623761122050573e-02 9.541623761122042247e-02
1.117640199066801454e+00 1.117640199066801010e+00 3.228315639266157722e-01 1.073835712069025478e-01 8.973201189797937183e-02 8.973201189797933019e-02
6.467444157480553013e-01 3.657426077270112263e-01 2.302424972010422843e-01 1.626484981017384535e-01 9.717122053118122660e-02 9.149957442227817095e-02
6.467444157480544131e-01 3.657426077270111153e-01 2.302424972010420623e-01 1.626484981017384535e-01 9.717122053118114333e-02 9.149957442227817095e-02
6.467444157480564115e-01 3.657426077270107823e-01 2.302424972010422843e-01 1.626484981017384812e-01 9.717122053118114333e-02 9.149957442227812932e-02
6.467444157480553013e-01 3.657426077270101161e-01 2.302424972010418680e-01 1.626484981017382869e-01 9.717122053118114333e-02 9.149957442227812932e-02
1.117640199066804563e+00 1.117640199066801676e+00 3.228315639266157722e-01 1.073835712069027143e-01 8.973201189797942734e-02 8.973201189797937183e-02
6.467444157480558564e-01 3.657426077270111153e-01 2.302424972010422843e-01 1.626484981017384812e-01 9.717122053118122660e-02 9.149957442227817095e-02
6.494586931046536504e-01 6.494586931046536504e-01 3.170343862904370091e-01 1.102483011525939582e-01 9.541623761122050573e-02 9.541623761122047798e-02
6.467444157480557454e-01 3.657426077270112819e-01 2.302424972010420900e-01 1.626484981017385367e-01 9.717122053118114333e-02 9.149957442227821258e-02
6.467444157480553013e-01 3.657426077270107823e-01 2.302424972010420623e-01 1.626484981017385367e-01 9.717122053118122660e-02 9.149957442227821258e-02
6.467444157480560785e-01 3.657426077270111153e-01 2.302424972010420900e-01 1.626484981017386200e-01 9.717122053118122660e-02 9.149957442227821258e-02
6.494586931046533174e-01 6.494586931046533174e-01 3.170343862904362320e-01 1.102483011525940693e-01 9.541623761122050573e-02 9.541623761122047798e-02
6.467444157480546352e-01 3.657426077270105047e-01 2.302424972010420900e-01 1.626484981017384535e-01 9.717122053118108782e-02 9.149957442227812932e-02
1.117640199066801232e+00 1.117640199066799012e+00 3.228315639266154946e-01 1.073835712069025478e-01 8.973201189797946897e-02 8.973201189797933019e-02
